483014,鹿児島県大口市,哺乳類,1,ニホンザル,見た
483015,熊本県人吉市,哺乳類,1,ニホンザル,見た
483017,熊本県球磨郡上村,哺乳類,1,ニホンザル,見た
483023,熊本県葦北郡津奈木町,哺乳類,1,ニホンザル,見た
483036,熊本県球磨郡相良村,哺乳類,1,ニホンザル,見た
483037,熊本県球磨郡水上村,哺乳類,1,ニホンザル,見た
483044,熊本県八代郡坂本村,哺乳類,1,ニホンザル,見た
483046,熊本県球磨郡五木村,哺乳類,1,ニホンザル,見た
483055,熊本県八代郡東陽村,哺乳類,1,ニホンザル,見た
483057,熊本県八代郡泉村,哺乳類,1,ニホンザル,見た
483065,熊本県八代郡宮原町,哺乳類,1,ニホンザル,見た
483066,熊本県八代郡泉村,哺乳類,1,ニホンザル,見た
483067,熊本県八代郡泉村,哺乳類,1,ニホンザル,見た
483071,長崎県南高来郡南有馬町,哺乳類,1,ニホンザル,見た
503421,高知県安芸郡北川村,哺乳類,1,ニホンザル,見た
503422,高知県安芸郡東洋町,哺乳類,1,ニホンザル,見た
503430,高知県安芸郡馬路村,哺乳類,1,ニホンザル,見た
503431,徳島県海部郡宍喰町,哺乳類,1,ニホンザル,見た
503432,徳島県海部郡海部町,哺乳類,1,ニホンザル,見た
503433,徳島県海部郡牟岐町,哺乳類,1,ニホンザル,見た
503440,徳島県那賀郡木頭村,哺乳類,1,ニホンザル,見た
503441,徳島県那賀郡木頭村,哺乳類,1,ニホンザル,見た
503442,徳島県海部郡海南町,哺乳類,1,ニホンザル,見た
503443,徳島県海部郡日和佐町,哺乳類,1,ニホンザル,見た
503444,徳島県海部郡日和佐町,哺乳類,1,ニホンザル,見た
503450,徳島県那賀郡木頭村,哺乳類,1,ニホンザル,見た
503451,徳島県那賀郡木頭村,哺乳類,1,ニホンザル,見た
503453,徳島県那賀郡相生町,哺乳類,1,ニホンザル,見た
503454,徳島県阿南市,哺乳類,1,ニホンザル,見た
503460,徳島県美馬郡一宇村,哺乳類,1,ニホンザル,見た
503461,徳島県美馬郡木屋平村,哺乳類,1,ニホンザル,見た
